"timestamp,pressure_in_kPa,pressure_out_kPa,temperature_in_C,temperature_out_C,valve_opening_percent,energy_kWh,energy_cost_USD"
"2025-03-09 10:00:00,406.7,376.1,10.47,17.11,100.0,9.009,1.081"
"2025-03-09 11:00:00,400.6,368.5,12.78,19.82,94.7,9.003,1.08"
"2025-03-09 12:00:00,399.1,363.6,11.84,20.92,97.0,12.796,1.536"
"2025-03-09 13:00:00,407.9,375.0,12.77,19.58,97.3,9.6,1.152"
"2025-03-09 14:00:00,402.9,368.9,11.35,19.32,99.0,10.232,1.228"
"2025-03-09 15:00:00,400.4,367.1,10.92,19.11,81.6,9.43,1.132"
"2025-03-09 16:00:00,397.6,367.1,12.22,18.32,59.4,6.147,0.738"
"2025-03-09 17:00:00,403.0,379.5,11.27,16.88,49.7,4.364,0.524"
"2025-03-09 18:00:00,397.7,372.9,9.79,14.83,38.9,3.247,0.39"
"2025-03-09 19:00:00,397.1,375.5,8.99,12.87,18.5,1.109,0.133"
"2025-03-09 20:00:00,395.8,377.3,8.2,10.73,15.4,0.485,0.058"
"2025-03-09 21:00:00,397.6,385.7,8.28,12.18,16.6,0.701,0.084"
"2025-03-09 22:00:00,403.9,385.3,8.22,11.86,16.8,0.844,0.101"
"2025-03-09 23:00:00,408.4,393.3,8.33,11.7,1.8,1.005,0.121"
"2025-03-10 00:00:00,404.9,387.8,7.54,9.99,5.3,0.477,0.057"
"2025-03-10 01:00:00,403.1,383.7,7.71,11.36,2.6,0.909,0.109"
"2025-03-10 02:00:00,402.7,382.2,8.15,10.92,8.4,0.322,0.039"
"2025-03-10 03:00:00,400.3,382.9,8.2,11.4,15.5,0.819,0.098"
"2025-03-10 04:00:00,398.6,384.8,6.84,9.9,12.3,1.096,0.132"
"2025-03-10 05:00:00,393.7,379.7,8.27,12.92,18.1,1.8,0.216"
"2025-03-10 06:00:00,407.9,393.5,11.37,15.65,37.9,2.833,0.34"
"2025-03-10 07:00:00,403.9,379.0,9.98,15.1,49.2,4.339,0.521"
"2025-03-10 08:00:00,395.3,370.1,11.84,17.3,69.8,5.265,0.632"
"2025-03-10 09:00:00,393.9,369.9,11.12,18.12,84.9,8.482,1.018"
"2025-03-10 10:00:00,391.9,356.5,10.05,17.16,90.3,9.252,1.11"
"2025-03-10 11:00:00,406.4,370.7,11.78,19.58,94.4,11.244,1.349"
"2025-03-10 12:00:00,407.1,372.4,12.35,19.57,100.0,10.072,1.209"
"2025-03-10 13:00:00,405.5,372.5,13.22,21.04,94.9,10.749,1.29"
"2025-03-10 14:00:00,406.4,374.8,13.27,20.23,100.0,8.944,1.073"
"2025-03-10 15:00:00,400.9,371.6,10.74,18.29,88.1,8.564,1.028"
"2025-03-10 16:00:00,402.9,376.1,10.12,17.48,61.9,6.492,0.779"
"2025-03-10 17:00:00,397.0,371.8,9.56,14.06,63.7,4.265,0.512"
"2025-03-10 18:00:00,382.0,361.5,10.64,15.03,37.3,2.668,0.32"
"2025-03-10 19:00:00,400.0,383.7,8.01,11.72,21.9,1.741,0.209"
"2025-03-10 20:00:00,395.7,384.1,7.39,11.14,6.4,0.594,0.071"
"2025-03-10 21:00:00,402.5,393.3,7.83,10.23,9.3,0.47,0.056"
"2025-03-10 22:00:00,399.3,379.5,7.89,12.33,6.0,1.192,0.143"
"2025-03-10 23:00:00,399.0,385.5,8.19,10.97,10.0,0.679,0.081"
"2025-03-11 00:00:00,396.4,376.9,8.77,11.08,14.8,0.557,0.067"
"2025-03-11 01:00:00,403.3,388.6,8.47,12.06,10.1,0.886,0.106"
"2025-03-11 02:00:00,401.3,385.6,7.97,11.19,16.5,0.723,0.087"
"2025-03-11 03:00:00,407.2,387.6,7.09,9.44,12.6,0.273,0.033"
"2025-03-11 04:00:00,410.3,396.5,8.28,11.39,11.1,0.769,0.092"
"2025-03-11 05:00:00,402.7,383.8,8.06,11.38,21.6,1.338,0.161"
"2025-03-11 06:00:00,400.5,375.3,8.63,13.36,35.4,3.065,0.368"
"2025-03-11 07:00:00,396.5,373.8,9.51,15.34,55.2,4.483,0.538"
"2025-03-11 08:00:00,399.2,373.5,11.89,18.61,67.3,6.372,0.765"
"2025-03-11 09:00:00,404.0,377.0,10.71,16.6,87.4,6.262,0.751"
"2025-03-11 10:00:00,398.1,367.7,11.39,19.8,99.8,10.508,1.261"
"2025-03-11 11:00:00,402.6,367.2,12.06,20.26,93.8,11.637,1.396"
"2025-03-11 12:00:00,402.0,363.7,11.1,18.27,100.0,9.906,1.189"
"2025-03-11 13:00:00,398.5,364.4,11.85,20.74,82.0,12.211,1.465"
"2025-03-11 14:00:00,407.0,376.3,11.4,18.96,99.8,9.691,1.163"
"2025-03-11 15:00:00,399.1,368.3,9.79,17.34,78.7,8.784,1.054"
"2025-03-11 16:00:00,400.9,371.3,9.84,16.06,76.6,6.359,0.763"
"2025-03-11 17:00:00,392.4,365.3,10.59,14.72,56.5,3.439,0.413"
"2025-03-11 18:00:00,394.6,373.0,9.63,13.62,37.8,2.477,0.297"
"2025-03-11 19:00:00,393.6,375.4,9.05,13.42,11.3,1.429,0.171"
"2025-03-11 20:00:00,394.7,382.5,8.24,10.41,10.7,0.431,0.052"
"2025-03-11 21:00:00,407.3,388.6,7.87,10.63,3.2,0.524,0.063"
"2025-03-11 22:00:00,401.5,388.4,8.83,12.29,15.7,0.938,0.113"
"2025-03-11 23:00:00,401.9,387.5,7.05,9.86,7.0,0.723,0.087"
"2025-03-12 00:00:00,401.0,383.8,7.65,9.65,11.2,0.409,0.049"
"2025-03-12 01:00:00,405.2,391.6,8.61,12.38,15.4,1.001,0.12"
"2025-03-12 02:00:00,397.7,386.8,8.26,11.62,9.0,0.83,0.1"
"2025-03-12 03:00:00,395.6,382.2,9.24,13.21,7.8,0.989,0.119"
"2025-03-12 04:00:00,398.9,388.8,8.19,11.5,0.0,0.641,0.077"
"2025-03-12 05:00:00,399.6,378.9,8.35,11.99,14.3,1.661,0.199"
"2025-03-12 06:00:00,398.3,378.6,10.91,15.02,44.0,2.5,0.3"
"2025-03-12 07:00:00,398.1,372.6,9.42,14.41,62.4,4.084,0.49"
"2025-03-12 08:00:00,401.9,376.8,11.37,18.37,62.1,6.908,0.829"
"2025-03-12 09:00:00,395.3,362.2,11.63,18.94,77.8,8.528,1.023"
"2025-03-12 10:00:00,401.5,365.9,10.72,18.49,89.4,10.818,1.298"
"2025-03-12 11:00:00,401.9,365.5,11.94,19.77,94.4,11.193,1.343"
"2025-03-12 12:00:00,406.0,368.7,12.32,19.92,90.7,10.547,1.266"
"2025-03-12 13:00:00,388.7,360.1,12.27,19.95,94.7,10.315,1.238"
"2025-03-12 14:00:00,397.2,364.4,11.44,19.6,100.0,9.936,1.192"
"2025-03-12 15:00:00,399.5,369.8,11.35,17.81,68.9,7.4,0.888"
"2025-03-12 16:00:00,397.6,378.0,10.95,16.97,71.6,6.159,0.739"
"2025-03-12 17:00:00,399.7,374.8,10.64,15.48,47.6,3.833,0.46"
"2025-03-12 18:00:00,400.3,385.6,8.49,12.61,37.3,2.557,0.307"
"2025-03-12 19:00:00,393.9,373.7,9.93,13.59,26.5,1.439,0.173"
"2025-03-12 20:00:00,404.4,384.7,7.08,9.61,3.1,0.729,0.087"
"2025-03-12 21:00:00,397.9,383.8,8.43,12.62,8.5,1.088,0.131"
"2025-03-12 22:00:00,402.9,384.9,8.37,11.27,7.9,0.783,0.094"
"2025-03-12 23:00:00,399.7,378.0,7.93,11.98,10.8,1.032,0.124"
"2025-03-13 00:00:00,407.2,389.3,6.57,8.71,7.8,0.69,0.083"
"2025-03-13 01:00:00,404.4,389.9,8.6,10.6,10.7,0.464,0.056"
"2025-03-13 02:00:00,398.5,381.8,8.02,11.31,4.2,0.996,0.12"
"2025-03-13 03:00:00,404.2,388.2,7.93,10.98,17.7,0.678,0.081"
"2025-03-13 04:00:00,398.1,377.9,6.94,10.36,9.5,0.918,0.11"
"2025-03-13 05:00:00,390.0,376.0,8.39,12.82,14.1,1.974,0.237"
"2025-03-13 06:00:00,398.2,376.9,8.61,13.5,29.8,2.739,0.329"
"2025-03-13 07:00:00,405.9,376.7,8.48,14.18,52.4,4.436,0.532"
"2025-03-13 08:00:00,404.9,372.9,10.99,16.71,68.3,5.773,0.693"
"2025-03-13 09:00:00,402.4,368.1,10.42,17.29,79.2,7.69,0.923"
"2025-03-13 10:00:00,399.2,371.1,11.81,19.33,85.1,9.305,1.117"
"2025-03-13 11:00:00,397.1,358.8,12.39,19.67,98.8,10.124,1.215"
"2025-03-13 12:00:00,397.7,364.5,13.23,21.97,100.0,12.956,1.555"
"2025-03-13 13:00:00,398.4,370.0,12.73,21.28,100.0,12.388,1.487"
"2025-03-13 14:00:00,396.5,364.1,12.09,20.41,89.5,10.84,1.301"
"2025-03-13 15:00:00,403.7,369.5,11.62,17.02,82.9,6.604,0.793"
"2025-03-13 16:00:00,401.3,372.5,11.77,17.33,73.7,5.16,0.619"
"2025-03-13 17:00:00,401.7,378.4,10.0,15.06,56.6,4.358,0.523"
"2025-03-13 18:00:00,400.9,379.2,10.14,14.69,42.9,2.393,0.287"
"2025-03-13 19:00:00,394.3,374.3,8.48,12.19,29.9,1.778,0.213"
"2025-03-13 20:00:00,390.5,375.2,8.68,11.73,11.7,0.944,0.113"
"2025-03-13 21:00:00,406.0,397.2,7.23,10.08,10.8,0.62,0.074"
"2025-03-13 22:00:00,409.2,392.3,8.0,10.75,13.5,0.696,0.084"
"2025-03-13 23:00:00,398.7,386.0,7.91,11.7,2.4,1.264,0.152"
"2025-03-14 00:00:00,407.3,394.8,7.39,10.1,9.4,0.629,0.076"
"2025-03-14 01:00:00,398.0,387.5,7.58,9.97,9.8,0.461,0.055"
"2025-03-14 02:00:00,400.5,386.3,7.67,11.04,9.3,1.006,0.121"
"2025-03-14 03:00:00,391.2,370.4,7.82,11.36,8.1,1.057,0.127"
"2025-03-14 04:00:00,396.4,382.5,7.6,10.56,5.0,0.663,0.08"
"2025-03-14 05:00:00,401.3,385.3,7.55,11.56,18.9,1.594,0.191"
"2025-03-14 06:00:00,408.5,386.6,8.99,14.3,44.3,3.313,0.398"
"2025-03-14 07:00:00,386.1,363.6,10.4,16.11,52.9,4.776,0.573"
"2025-03-14 08:00:00,394.9,366.5,9.14,15.99,78.8,6.907,0.829"
"2025-03-14 09:00:00,397.0,365.1,11.63,18.71,75.9,8.307,0.997"
"2025-03-14 10:00:00,406.2,375.3,12.08,18.91,88.7,8.941,1.073"
"2025-03-14 11:00:00,394.2,360.5,13.28,20.84,97.1,10.291,1.235"
"2025-03-14 12:00:00,399.5,362.1,11.87,21.87,97.9,13.555,1.627"
"2025-03-14 13:00:00,403.4,366.9,11.67,19.31,99.9,10.781,1.294"
"2025-03-14 14:00:00,390.6,359.7,11.54,19.21,98.7,9.89,1.187"
"2025-03-14 15:00:00,406.9,378.3,9.71,16.27,84.0,7.335,0.88"
"2025-03-14 16:00:00,398.3,370.4,10.56,17.06,67.8,6.418,0.77"
"2025-03-14 17:00:00,401.8,375.9,9.56,15.15,47.8,4.596,0.552"
"2025-03-14 18:00:00,404.1,383.8,9.09,14.55,31.8,2.96,0.355"
"2025-03-14 19:00:00,406.7,390.3,9.67,13.11,22.4,1.308,0.157"
"2025-03-14 20:00:00,394.4,374.5,7.17,10.64,8.4,0.403,0.048"
"2025-03-14 21:00:00,401.3,387.9,7.76,11.15,5.6,0.976,0.117"
"2025-03-14 22:00:00,404.8,389.5,9.05,11.65,3.0,0.394,0.047"
"2025-03-14 23:00:00,403.9,392.3,8.37,11.75,18.0,0.778,0.093"
"2025-03-15 00:00:00,393.4,376.7,8.06,10.58,9.9,0.533,0.064"
"2025-03-15 01:00:00,400.0,386.6,7.61,9.61,10.6,0.497,0.06"
"2025-03-15 02:00:00,408.5,394.7,9.31,13.05,11.4,1.156,0.139"
"2025-03-15 03:00:00,387.8,375.9,7.07,10.23,4.5,0.627,0.075"
"2025-03-15 04:00:00,396.6,376.3,8.3,11.54,10.2,0.588,0.071"
"2025-03-15 05:00:00,413.1,396.3,8.07,12.41,22.8,1.683,0.202"
"2025-03-15 06:00:00,401.1,378.5,8.36,12.15,38.2,2.088,0.251"
"2025-03-15 07:00:00,403.7,375.3,9.87,13.99,47.5,3.467,0.416"
"2025-03-15 08:00:00,387.3,362.7,9.95,16.29,66.0,5.113,0.614"
"2025-03-15 09:00:00,406.1,377.9,11.97,19.24,76.8,7.643,0.917"
"2025-03-15 10:00:00,397.6,359.4,11.2,18.44,97.4,9.292,1.115"
"2025-03-15 11:00:00,399.1,369.0,11.08,18.71,97.6,11.427,1.371"
"2025-03-15 12:00:00,396.2,359.7,12.01,19.8,100.0,11.05,1.326"
"2025-03-15 13:00:00,402.9,363.7,12.12,19.67,92.9,10.553,1.266"
"2025-03-15 14:00:00,406.1,374.6,10.86,19.51,91.6,10.039,1.205"
"2025-03-15 15:00:00,398.4,362.6,10.64,18.28,80.2,9.325,1.119"
"2025-03-15 16:00:00,398.7,364.2,10.92,17.11,66.4,6.926,0.831"
"2025-03-15 17:00:00,392.5,365.9,10.16,15.9,53.2,4.733,0.568"
"2025-03-15 18:00:00,404.5,388.5,9.03,12.88,40.7,2.427,0.291"
"2025-03-15 19:00:00,397.6,382.0,8.46,12.72,20.7,1.696,0.203"
"2025-03-15 20:00:00,402.4,383.9,8.34,11.09,3.6,0.826,0.099"
"2025-03-15 21:00:00,401.8,386.4,7.24,9.62,4.2,0.63,0.076"
"2025-03-15 22:00:00,397.1,380.4,8.63,11.97,7.1,0.777,0.093"
"2025-03-15 23:00:00,391.9,372.2,9.33,11.93,18.4,0.748,0.09"
"2025-03-16 00:00:00,401.8,384.0,8.29,12.02,15.3,0.749,0.09"
"2025-03-16 01:00:00,396.3,379.7,8.22,12.53,9.9,1.022,0.123"
"2025-03-16 02:00:00,391.4,375.5,7.72,10.31,6.8,0.5,0.06"
"2025-03-16 03:00:00,401.6,381.6,8.26,11.65,20.0,0.686,0.082"
"2025-03-16 04:00:00,398.4,379.5,8.44,11.83,4.2,0.694,0.083"
"2025-03-16 05:00:00,403.6,384.2,9.13,13.77,23.9,1.571,0.188"
"2025-03-16 06:00:00,396.4,376.7,10.06,14.15,35.6,2.505,0.301"
"2025-03-16 07:00:00,399.8,376.3,10.71,16.45,55.9,4.744,0.569"
"2025-03-16 08:00:00,402.6,380.3,11.5,16.59,63.4,4.811,0.577"
"2025-03-16 09:00:00,408.1,368.7,9.66,16.39,90.0,8.103,0.972"
"2025-03-16 10:00:00,400.7,362.8,11.78,18.55,95.3,9.182,1.102"
"2025-03-16 11:00:00,398.8,364.0,12.02,18.36,95.1,8.768,1.052"
"2025-03-16 12:00:00,392.8,355.3,12.82,21.55,100.0,13.269,1.592"
"2025-03-16 13:00:00,406.1,371.6,11.43,19.66,86.5,10.978,1.317"
"2025-03-16 14:00:00,406.4,375.5,10.62,18.54,89.7,9.952,1.194"
"2025-03-16 15:00:00,400.6,376.0,11.02,18.47,87.2,9.019,1.082"
"2025-03-16 16:00:00,400.6,376.5,10.68,17.69,66.2,7.305,0.877"
"2025-03-16 17:00:00,403.5,380.0,9.93,14.45,48.0,3.62,0.434"
"2025-03-16 18:00:00,400.2,383.2,11.17,15.49,32.2,2.54,0.305"
"2025-03-16 19:00:00,405.8,387.5,8.17,10.99,22.0,0.979,0.117"
"2025-03-16 20:00:00,395.4,380.8,7.78,9.87,9.2,0.414,0.05"
"2025-03-16 21:00:00,400.7,382.7,7.05,9.82,18.7,0.561,0.067"
"2025-03-16 22:00:00,408.7,392.6,7.01,10.39,9.8,1.065,0.128"
"2025-03-16 23:00:00,403.7,394.0,8.14,12.36,2.5,0.489,0.059"
"2025-03-17 00:00:00,405.9,394.3,8.69,10.69,6.5,0.552,0.066"
"2025-03-17 01:00:00,404.8,390.5,8.11,10.94,4.8,0.955,0.115"
"2025-03-17 02:00:00,405.9,388.8,8.31,11.96,11.2,1.231,0.148"
"2025-03-17 03:00:00,402.0,385.7,7.64,10.3,0.0,0.411,0.049"
"2025-03-17 04:00:00,400.7,380.3,9.46,12.0,10.2,0.731,0.088"
"2025-03-17 05:00:00,398.4,383.1,8.43,13.15,25.8,1.769,0.212"
"2025-03-17 06:00:00,407.7,390.5,9.29,13.62,30.2,2.46,0.295"
"2025-03-17 07:00:00,397.8,374.2,8.82,14.31,51.7,4.484,0.538"
"2025-03-17 08:00:00,391.4,366.5,10.98,18.47,67.0,7.517,0.902"
"2025-03-17 09:00:00,399.2,366.7,10.56,18.22,79.8,8.233,0.988"
"2025-03-17 10:00:00,396.2,364.2,11.05,18.21,100.0,9.083,1.09"
"2025-03-17 11:00:00,400.5,369.0,13.44,21.68,98.6,10.966,1.316"
"2025-03-17 12:00:00,403.9,370.1,11.73,20.33,100.0,12.052,1.446"
"2025-03-17 13:00:00,400.3,365.8,11.66,20.43,100.0,11.859,1.423"
"2025-03-17 14:00:00,394.8,362.4,11.82,19.85,87.5,10.31,1.237"
"2025-03-17 15:00:00,400.6,371.8,10.85,18.55,88.4,7.894,0.947"
"2025-03-17 16:00:00,412.1,383.3,10.25,16.49,73.8,6.752,0.81"
"2025-03-17 17:00:00,403.5,379.1,8.43,13.31,55.4,3.928,0.471"
"2025-03-17 18:00:00,403.4,384.8,8.13,11.97,34.2,2.015,0.242"
"2025-03-17 19:00:00,407.6,393.1,8.72,12.69,11.1,0.987,0.118"
"2025-03-17 20:00:00,391.4,374.8,7.97,9.97,3.4,0.554,0.066"
"2025-03-17 21:00:00,401.9,383.2,8.83,12.47,10.6,0.856,0.103"
"2025-03-17 22:00:00,400.2,390.5,6.57,9.51,13.1,0.659,0.079"
"2025-03-17 23:00:00,393.0,374.2,7.04,9.75,0.5,0.738,0.089"
"2025-03-18 00:00:00,398.4,386.1,8.01,10.95,9.2,0.99,0.119"
"2025-03-18 01:00:00,397.0,388.9,7.66,10.0,7.5,0.793,0.095"
"2025-03-18 02:00:00,400.1,387.0,7.2,9.2,13.6,0.534,0.064"
"2025-03-18 03:00:00,385.8,368.6,7.34,11.06,6.2,0.68,0.082"
"2025-03-18 04:00:00,399.9,388.0,7.94,9.94,11.8,0.294,0.035"
"2025-03-18 05:00:00,394.9,380.0,8.16,11.74,27.4,1.227,0.147"
"2025-03-18 06:00:00,392.6,374.0,9.81,13.91,27.9,2.53,0.304"
"2025-03-18 07:00:00,399.2,370.9,9.51,15.42,51.3,5.294,0.635"
"2025-03-18 08:00:00,389.4,361.2,11.4,17.2,64.4,6.368,0.764"
"2025-03-18 09:00:00,393.3,365.1,11.6,17.25,79.0,6.748,0.81"
"2025-03-18 10:00:00,402.9,368.3,11.76,19.32,100.0,9.659,1.159"
"2025-03-18 11:00:00,391.9,357.9,10.3,17.56,95.0,9.448,1.134"
"2025-03-18 12:00:00,399.2,361.4,12.03,20.6,92.3,12.322,1.479"
"2025-03-18 13:00:00,393.7,353.9,11.99,18.99,100.0,9.221,1.106"
"2025-03-18 14:00:00,401.2,363.8,11.78,17.81,92.1,8.115,0.974"
"2025-03-18 15:00:00,402.7,369.3,11.47,19.25,76.9,8.073,0.969"
"2025-03-18 16:00:00,404.8,376.6,11.44,18.65,60.2,7.449,0.894"
"2025-03-18 17:00:00,393.7,370.2,9.67,15.52,60.2,4.579,0.55"
"2025-03-18 18:00:00,399.2,383.1,8.0,12.29,30.8,2.57,0.308"
"2025-03-18 19:00:00,401.6,376.5,9.2,12.15,14.4,1.12,0.134"
"2025-03-18 20:00:00,403.9,386.8,8.21,10.62,15.9,0.596,0.072"
"2025-03-18 21:00:00,401.5,385.5,5.53,10.09,12.5,1.234,0.148"
"2025-03-18 22:00:00,401.6,384.0,8.89,12.29,7.5,0.732,0.088"
"2025-03-18 23:00:00,405.9,388.4,8.11,10.32,9.0,0.542,0.065"
"2025-03-19 00:00:00,396.3,382.5,8.11,10.38,13.6,0.765,0.092"
"2025-03-19 01:00:00,403.3,383.0,6.71,10.36,12.5,1.127,0.135"
"2025-03-19 02:00:00,402.7,386.1,8.06,10.92,14.0,0.669,0.08"
"2025-03-19 03:00:00,403.1,386.2,8.4,12.5,19.6,1.231,0.148"
"2025-03-19 04:00:00,398.5,381.3,8.28,10.8,8.7,0.723,0.087"
"2025-03-19 05:00:00,392.9,374.6,9.35,13.33,23.5,1.412,0.169"
"2025-03-19 06:00:00,400.3,380.2,9.97,14.8,42.4,2.69,0.323"
"2025-03-19 07:00:00,400.7,371.7,10.87,16.38,50.6,4.77,0.572"
"2025-03-19 08:00:00,406.8,380.5,9.46,15.46,63.4,6.16,0.739"
"2025-03-19 09:00:00,401.6,370.7,10.71,19.25,74.7,10.096,1.211"
"2025-03-19 10:00:00,405.8,374.0,12.77,19.68,87.9,8.97,1.076"
"2025-03-19 11:00:00,401.7,361.6,13.45,21.43,97.6,11.34,1.361"
"2025-03-19 12:00:00,411.9,382.7,13.14,20.75,95.4,10.184,1.222"
"2025-03-19 13:00:00,394.2,362.4,11.76,19.01,100.0,9.834,1.18"
"2025-03-19 14:00:00,406.5,374.1,13.15,21.19,95.0,10.171,1.221"
"2025-03-19 15:00:00,398.0,364.4,12.18,19.48,91.8,8.55,1.026"
"2025-03-19 16:00:00,402.7,373.1,10.98,17.21,71.9,5.908,0.709"
"2025-03-19 17:00:00,398.6,376.7,9.67,15.47,54.9,4.932,0.592"
"2025-03-19 18:00:00,399.2,378.1,8.52,12.72,41.1,2.056,0.247"
"2025-03-19 19:00:00,412.2,394.7,9.28,13.32,23.8,1.466,0.176"
"2025-03-19 20:00:00,399.5,383.4,8.31,11.65,4.9,0.904,0.108"
"2025-03-19 21:00:00,399.7,378.4,7.9,11.81,7.0,1.079,0.13"
"2025-03-19 22:00:00,398.8,382.1,7.26,9.53,10.8,0.738,0.089"
"2025-03-19 23:00:00,401.2,382.3,7.07,10.97,8.5,0.977,0.117"
"2025-03-20 00:00:00,403.5,385.8,6.75,9.84,10.3,0.571,0.069"
"2025-03-20 01:00:00,395.7,381.4,7.73,11.09,14.2,1.054,0.126"
"2025-03-20 02:00:00,397.3,381.7,8.61,11.25,10.5,0.792,0.095"
"2025-03-20 03:00:00,393.5,382.9,7.3,11.04,4.0,0.646,0.078"
"2025-03-20 04:00:00,400.5,382.1,7.6,9.6,12.4,0.479,0.058"
"2025-03-20 05:00:00,403.7,389.7,8.02,11.71,17.5,1.311,0.157"
"2025-03-20 06:00:00,397.6,380.7,8.69,12.7,39.8,1.913,0.23"
"2025-03-20 07:00:00,394.4,369.5,10.99,16.59,57.2,4.408,0.529"
"2025-03-20 08:00:00,397.6,368.8,10.43,16.54,67.9,5.967,0.716"
"2025-03-20 09:00:00,411.6,384.1,10.83,18.44,77.9,8.873,1.065"
"2025-03-20 10:00:00,401.1,368.2,12.33,20.57,84.3,9.915,1.19"
"2025-03-20 11:00:00,398.8,358.3,13.47,20.38,100.0,9.559,1.147"
"2025-03-20 12:00:00,400.9,366.2,12.8,20.08,98.1,10.324,1.239"
"2025-03-20 13:00:00,397.9,362.0,11.9,20.18,94.8,11.159,1.339"
"2025-03-20 14:00:00,401.0,361.9,10.95,18.9,92.3,9.998,1.2"
"2025-03-20 15:00:00,400.8,370.9,10.57,17.47,74.9,7.907,0.949"
"2025-03-20 16:00:00,397.5,372.4,12.15,19.44,75.9,7.903,0.948"
"2025-03-20 17:00:00,401.9,375.6,10.03,15.67,55.5,4.587,0.55"
"2025-03-20 18:00:00,396.1,375.5,10.71,17.07,31.9,2.962,0.355"
"2025-03-20 19:00:00,405.2,385.4,8.63,10.72,20.7,0.653,0.078"
"2025-03-20 20:00:00,415.4,406.7,8.21,12.74,6.6,1.417,0.17"
"2025-03-20 21:00:00,404.7,392.5,7.54,10.97,7.4,0.655,0.079"
"2025-03-20 22:00:00,398.1,388.1,8.46,10.46,12.6,0.375,0.045"
"2025-03-20 23:00:00,400.9,379.9,7.27,10.4,1.9,0.654,0.078"
"2025-03-21 00:00:00,394.1,379.6,8.18,11.29,5.2,0.416,0.05"
"2025-03-21 01:00:00,401.3,389.1,7.32,10.62,4.3,0.784,0.094"
"2025-03-21 02:00:00,401.0,379.6,9.11,13.24,12.6,1.054,0.126"
"2025-03-21 03:00:00,393.2,383.4,8.8,12.19,4.1,0.971,0.117"
"2025-03-21 04:00:00,406.6,388.1,7.83,9.89,19.3,0.536,0.064"
"2025-03-21 05:00:00,399.1,382.2,8.17,11.87,15.2,1.285,0.154"
"2025-03-21 06:00:00,406.8,383.0,10.06,14.25,41.4,2.657,0.319"
"2025-03-21 07:00:00,407.9,383.7,9.71,16.24,52.3,5.604,0.673"
"2025-03-21 08:00:00,404.5,374.4,10.77,16.13,70.6,4.669,0.56"
"2025-03-21 09:00:00,403.9,374.2,10.28,16.53,78.5,7.372,0.885"
"2025-03-21 10:00:00,404.0,371.1,9.9,17.83,87.0,10.402,1.248"
"2025-03-21 11:00:00,399.6,360.2,11.75,19.81,99.4,11.33,1.36"
"2025-03-21 12:00:00,404.9,370.7,13.26,22.01,100.0,11.377,1.365"
"2025-03-21 13:00:00,400.2,369.1,11.6,18.3,100.0,8.653,1.038"
"2025-03-21 14:00:00,401.5,369.6,9.99,17.95,87.4,10.215,1.226"
"2025-03-21 15:00:00,406.5,372.3,10.49,16.6,86.4,7.11,0.853"
"2025-03-21 16:00:00,396.4,366.0,10.71,17.52,64.0,5.947,0.714"
"2025-03-21 17:00:00,384.9,364.3,10.13,15.39,59.1,4.062,0.487"
"2025-03-21 18:00:00,404.5,380.2,8.93,13.62,29.8,2.944,0.353"
"2025-03-21 19:00:00,394.9,378.6,8.87,11.78,22.5,1.447,0.174"
"2025-03-21 20:00:00,401.6,383.5,8.66,10.66,8.3,0.529,0.063"
"2025-03-21 21:00:00,393.7,380.0,8.12,10.12,18.3,0.472,0.057"
"2025-03-21 22:00:00,393.5,377.6,6.1,8.25,17.5,0.642,0.077"
"2025-03-21 23:00:00,409.5,394.0,7.11,9.75,7.4,0.554,0.067"
"2025-03-22 00:00:00,389.5,376.9,8.02,11.21,7.4,0.795,0.095"
"2025-03-22 01:00:00,396.3,376.3,8.87,12.19,10.3,0.613,0.074"
"2025-03-22 02:00:00,397.4,380.4,8.79,10.79,9.8,0.493,0.059"
"2025-03-22 03:00:00,395.9,378.2,7.64,9.64,10.4,0.418,0.05"
"2025-03-22 04:00:00,402.7,389.6,7.32,11.4,8.4,1.03,0.124"
"2025-03-22 05:00:00,396.7,378.2,6.72,9.48,18.4,1.048,0.126"
"2025-03-22 06:00:00,408.5,386.2,9.28,13.37,39.6,2.193,0.263"
"2025-03-22 07:00:00,394.3,368.9,9.28,15.64,54.2,4.712,0.565"
"2025-03-22 08:00:00,397.8,367.1,11.19,18.34,71.1,7.768,0.932"
"2025-03-22 09:00:00,400.4,371.5,10.93,18.05,86.1,8.141,0.977"
"2025-03-22 10:00:00,400.6,363.7,11.54,19.58,97.9,10.113,1.214"
"2025-03-22 11:00:00,408.8,370.5,11.29,19.35,95.9,11.242,1.349"
"2025-03-22 12:00:00,399.8,361.3,10.9,19.83,94.0,12.624,1.515"
"2025-03-22 13:00:00,396.1,364.2,11.93,18.84,90.2,9.264,1.112"
"2025-03-22 14:00:00,407.9,378.9,12.32,19.26,90.5,8.844,1.061"
"2025-03-22 15:00:00,413.8,378.9,10.4,17.67,87.5,7.776,0.933"
"2025-03-22 16:00:00,396.5,366.5,12.47,19.36,64.8,6.807,0.817"
"2025-03-22 17:00:00,399.4,371.7,9.48,14.25,45.0,3.994,0.479"
"2025-03-22 18:00:00,398.4,379.1,9.49,14.33,33.9,2.384,0.286"
"2025-03-22 19:00:00,395.7,375.7,7.01,11.11,24.8,1.078,0.129"
"2025-03-22 20:00:00,394.8,378.2,9.66,12.56,7.6,0.746,0.09"
"2025-03-22 21:00:00,401.3,392.3,8.36,12.85,15.9,1.223,0.147"
